sensor_id,location_id,country_code,parameter_id,parameter,units,is_monitor
8613632,2163170,RO,1,pm10,µg/m³,True
8613606,2163170,RO,6,so2,µg/m³,True
7773396,2163171,RO,3,o3,µg/m³,True
7798104,2163172,RO,3,o3,µg/m³,True
11439017,2163173,RO,4,co,µg/m³,True
8740159,2163173,RO,5,no2,µg/m³,True
7773677,2163173,RO,1,pm10,µg/m³,True
8740160,2163173,RO,6,so2,µg/m³,True
11438945,2163174,RO,4,co,µg/m³,True
8750172,2163174,RO,5,no2,µg/m³,True
7776577,2163174,RO,1,pm10,µg/m³,True
8750173,2163174,RO,6,so2,µg/m³,True
11439021,2163175,RO,4,co,µg/m³,True
7775196,2163175,RO,5,no2,µg/m³,True
7775640,2163175,RO,3,o3,µg/m³,True
8613154,2163175,RO,1,pm10,µg/m³,True
7775968,2163175,RO,6,so2,µg/m³,True
11438946,2163176,RO,4,co,µg/m³,True
7772851,2163176,RO,5,no2,µg/m³,True
7773428,2163176,RO,3,o3,µg/m³,True
8613568,2163176,RO,1,pm10,µg/m³,True
7775257,2163176,RO,6,so2,µg/m³,True
11438947,2163177,RO,4,co,µg/m³,True
8627099,2163177,RO,5,no2,µg/m³,True
8627101,2163177,RO,3,o3,µg/m³,True
8627102,2163177,RO,1,pm10,µg/m³,True
8627100,2163177,RO,6,so2,µg/m³,True
11439727,2163178,RO,4,co,µg/m³,True
7776501,2163178,RO,5,no2,µg/m³,True
7776611,2163178,RO,3,o3,µg/m³,True
8613342,2163178,RO,1,pm10,µg/m³,True
7776510,2163178,RO,6,so2,µg/m³,True
12222271,2163179,RO,4,co,µg/m³,True
7775596,2163179,RO,5,no2,µg/m³,True
10974404,2163179,RO,3,o3,µg/m³,True
10982881,2163179,RO,6,so2,µg/m³,True
7773741,2163180,RO,4,co,µg/m³,True
8622708,2163180,RO,5,no2,µg/m³,True
8622716,2163180,RO,1,pm10,µg/m³,True
10997404,2163180,RO,6,so2,µg/m³,True
12221976,2163181,RO,4,co,µg/m³,True
7776978,2163181,RO,5,no2,µg/m³,True
10974530,2163181,RO,3,o3,µg/m³,True
10982890,2163181,RO,6,so2,µg/m³,True
7776593,2163182,RO,4,co,µg/m³,True
8613199,2163182,RO,5,no2,µg/m³,True
8613341,2163182,RO,1,pm10,µg/m³,True
10997403,2163182,RO,6,so2,µg/m³,True
11439014,2163183,RO,4,co,µg/m³,True
7775598,2163183,RO,5,no2,µg/m³,True
7774194,2163183,RO,3,o3,µg/m³,True
8625966,2163183,RO,1,pm10,µg/m³,True
14927971,2163183,RO,2,pm25,µg/m³,True
8625969,2163183,RO,6,so2,µg/m³,True
7773334,2163184,RO,4,co,µg/m³,True
7773100,2163184,RO,5,no2,µg/m³,True
8613336,2163184,RO,1,pm10,µg/m³,True
9113330,2163184,RO,6,so2,µg/m³,True
11438948,2163185,RO,4,co,µg/m³,True
7776621,2163185,RO,5,no2,µg/m³,True
7776513,2163185,RO,3,o3,µg/m³,True
8613169,2163185,RO,1,pm10,µg/m³,True
14927978,2163185,RO,2,pm25,µg/m³,True
8613095,2163185,RO,6,so2,µg/m³,True
8613598,2163186,RO,5,no2,µg/m³,True
8613657,2163186,RO,1,pm10,µg/m³,True
9134724,2163186,RO,6,so2,µg/m³,True
7775022,2163187,RO,4,co,µg/m³,True
8613248,2163187,RO,5,no2,µg/m³,True
8613231,2163187,RO,3,o3,µg/m³,True
7773384,2163187,RO,1,pm10,µg/m³,True
7775428,2163187,RO,6,so2,µg/m³,True
7772801,2163188,RO,3,o3,µg/m³,True
11439025,2163189,RO,4,co,µg/m³,True
8613444,2163189,RO,5,no2,µg/m³,True
8613365,2163189,RO,3,o3,µg/m³,True
8613666,2163189,RO,1,pm10,µg/m³,True
8613677,2163189,RO,6,so2,µg/m³,True
8613440,2163190,RO,3,o3,µg/m³,True
11438949,2163191,RO,4,co,µg/m³,True
8613297,2163191,RO,5,no2,µg/m³,True
8613145,2163191,RO,3,o3,µg/m³,True
7775909,2163191,RO,1,pm10,µg/m³,True
8613126,2163191,RO,6,so2,µg/m³,True
11439357,2163192,RO,4,co,µg/m³,True
8622661,2163192,RO,5,no2,µg/m³,True
8622662,2163192,RO,3,o3,µg/m³,True
8622688,2163192,RO,1,pm10,µg/m³,True
8622689,2163192,RO,6,so2,µg/m³,True
7773048,2163193,RO,4,co,µg/m³,True
8613193,2163193,RO,5,no2,µg/m³,True
8613286,2163193,RO,3,o3,µg/m³,True
7852817,2163193,RO,1,pm10,µg/m³,True
14959785,2163193,RO,2,pm25,µg/m³,True
8613266,2163193,RO,6,so2,µg/m³,True
7775881,2163194,RO,4,co,µg/m³,True
7772957,2163194,RO,5,no2,µg/m³,True
8613216,2163194,RO,1,pm10,µg/m³,True
7775110,2163194,RO,6,so2,µg/m³,True
11439011,2163195,RO,4,co,µg/m³,True
8613256,2163195,RO,5,no2,µg/m³,True
8613272,2163195,RO,3,o3,µg/m³,True
8613339,2163195,RO,1,pm10,µg/m³,True
7774846,2163195,RO,6,so2,µg/m³,True
11439006,2163196,RO,4,co,µg/m³,True
8613628,2163196,RO,5,no2,µg/m³,True
8613392,2163196,RO,3,o3,µg/m³,True
8613588,2163196,RO,1,pm10,µg/m³,True
14960017,2163196,RO,2,pm25,µg/m³,True
8613636,2163196,RO,6,so2,µg/m³,True
11439028,2163197,RO,4,co,µg/m³,True
8613437,2163197,RO,5,no2,µg/m³,True
8613565,2163197,RO,1,pm10,µg/m³,True
8613589,2163197,RO,6,so2,µg/m³,True
11438950,2163198,RO,4,co,µg/m³,True
8613649,2163198,RO,5,no2,µg/m³,True
8613669,2163198,RO,3,o3,µg/m³,True
8613360,2163198,RO,1,pm10,µg/m³,True
8613627,2163198,RO,6,so2,µg/m³,True
7773998,2163199,RO,4,co,µg/m³,True
8613278,2163199,RO,5,no2,µg/m³,True
8613228,2163199,RO,1,pm10,µg/m³,True
7772821,2163199,RO,6,so2,µg/m³,True
7773550,2163200,RO,3,o3,µg/m³,True
12134090,2163201,RO,4,co,µg/m³,True
8613586,2163201,RO,5,no2,µg/m³,True
8613626,2163201,RO,1,pm10,µg/m³,True
8613376,2163201,RO,6,so2,µg/m³,True
7776570,2163202,RO,3,o3,µg/m³,True
7774732,2163203,RO,4,co,µg/m³,True
7775617,2163203,RO,5,no2,µg/m³,True
7775207,2163203,RO,1,pm10,µg/m³,True
7773659,2163203,RO,6,so2,µg/m³,True
7773021,2163204,RO,4,co,µg/m³,True
7773235,2163204,RO,5,no2,µg/m³,True
7774297,2163204,RO,1,pm10,µg/m³,True
7774751,2163204,RO,6,so2,µg/m³,True
11439007,2163205,RO,4,co,µg/m³,True
7775163,2163205,RO,5,no2,µg/m³,True
8613344,2163205,RO,1,pm10,µg/m³,True
7774630,2163205,RO,6,so2,µg/m³,True
11440054,2163206,RO,4,co,µg/m³,True
8622714,2163206,RO,5,no2,µg/m³,True
8622712,2163206,RO,1,pm10,µg/m³,True
8622718,2163206,RO,6,so2,µg/m³,True
7776533,2163207,RO,4,co,µg/m³,True
7776559,2163207,RO,5,no2,µg/m³,True
7776516,2163207,RO,1,pm10,µg/m³,True
7776627,2163207,RO,6,so2,µg/m³,True
11438951,2163208,RO,4,co,µg/m³,True
8624481,2163208,RO,5,no2,µg/m³,True
8624480,2163208,RO,1,pm10,µg/m³,True
8624479,2163208,RO,6,so2,µg/m³,True
7773673,2163209,RO,3,o3,µg/m³,True
11438952,2163210,RO,4,co,µg/m³,True
8613616,2163210,RO,5,no2,µg/m³,True
7774316,2163210,RO,3,o3,µg/m³,True
8613484,2163210,RO,1,pm10,µg/m³,True
7774417,2163210,RO,6,so2,µg/m³,True
11439364,2163211,RO,4,co,µg/m³,True
8613024,2163211,RO,5,no2,µg/m³,True
7772841,2163211,RO,1,pm10,µg/m³,True
7773383,2163211,RO,6,so2,µg/m³,True
11439363,2163213,RO,4,co,µg/m³,True
8613351,2163213,RO,5,no2,µg/m³,True
7776528,2163213,RO,3,o3,µg/m³,True
8613079,2163213,RO,1,pm10,µg/m³,True
7776544,2163213,RO,6,so2,µg/m³,True
11438953,2163214,RO,4,co,µg/m³,True
8613471,2163214,RO,5,no2,µg/m³,True
8613698,2163214,RO,1,pm10,µg/m³,True
8613645,2163214,RO,6,so2,µg/m³,True
7772860,2163215,RO,4,co,µg/m³,True
7775244,2163215,RO,5,no2,µg/m³,True
8613311,2163215,RO,1,pm10,µg/m³,True
7773663,2163215,RO,6,so2,µg/m³,True
11438954,2163216,RO,4,co,µg/m³,True
7773251,2163216,RO,5,no2,µg/m³,True
8622682,2163216,RO,1,pm10,µg/m³,True
14927979,2163216,RO,2,pm25,µg/m³,True
7773602,2163216,RO,6,so2,µg/m³,True
15152083,2163217,RO,5,no2,µg/m³,True
15337888,2163217,RO,3,o3,µg/m³,True
15899886,2163217,RO,1,pm10,µg/m³,True
7774093,2163217,RO,6,so2,µg/m³,True
7773136,2163218,RO,4,co,µg/m³,True
7775691,2163218,RO,5,no2,µg/m³,True
8622680,2163218,RO,1,pm10,µg/m³,True
14927964,2163218,RO,2,pm25,µg/m³,True
7775931,2163218,RO,6,so2,µg/m³,True
11438955,2163219,RO,4,co,µg/m³,True
8613428,2163219,RO,5,no2,µg/m³,True
8613420,2163219,RO,1,pm10,µg/m³,True
8613664,2163219,RO,6,so2,µg/m³,True
11440381,2163220,RO,4,co,µg/m³,True
8632843,2163220,RO,5,no2,µg/m³,True
8632842,2163220,RO,1,pm10,µg/m³,True
14927975,2163220,RO,2,pm25,µg/m³,True
8632841,2163220,RO,6,so2,µg/m³,True
15151410,2163221,RO,5,no2,µg/m³,True
15338158,2163221,RO,3,o3,µg/m³,True
15898201,2163221,RO,1,pm10,µg/m³,True
14860589,2163221,RO,6,so2,µg/m³,True
11438956,2163222,RO,4,co,µg/m³,True
8644664,2163222,RO,5,no2,µg/m³,True
8644665,2163222,RO,1,pm10,µg/m³,True
14929419,2163222,RO,2,pm25,µg/m³,True
8644663,2163222,RO,6,so2,µg/m³,True
7775313,2163223,BG,4,co,µg/m³,True
7776618,2163223,BG,5,no2,µg/m³,True
8613058,2163223,BG,3,o3,µg/m³,True
8613189,2163223,BG,1,pm10,µg/m³,True
7774861,2163223,BG,6,so2,µg/m³,True
11439362,2163224,RO,4,co,µg/m³,True
8613233,2163224,RO,5,no2,µg/m³,True
7773910,2163224,RO,3,o3,µg/m³,True
8613229,2163224,RO,1,pm10,µg/m³,True
8613147,2163224,RO,6,so2,µg/m³,True
7773996,2163225,BG,4,co,µg/m³,True
7775685,2163225,BG,5,no2,µg/m³,True
8613674,2163225,BG,3,o3,µg/m³,True
8613518,2163225,BG,1,pm10,µg/m³,True
7774076,2163225,BG,6,so2,µg/m³,True
11438957,2163226,RO,4,co,µg/m³,True
8622246,2163226,RO,5,no2,µg/m³,True
8622249,2163226,RO,3,o3,µg/m³,True
8622262,2163226,RO,1,pm10,µg/m³,True
8622226,2163226,RO,6,so2,µg/m³,True
7773601,2163227,SE,1,pm10,µg/m³,True
14079357,2163227,SE,2,pm25,µg/m³,True
13021847,2163228,SE,4,co,µg/m³,True
7777009,2163228,SE,5,no2,µg/m³,True
7775556,2163228,SE,3,o3,µg/m³,True
7774522,2163228,SE,1,pm10,µg/m³,True
7774768,2163228,SE,2,pm25,µg/m³,True
7775611,2163229,SE,5,no2,µg/m³,True
12144806,2163229,SE,6,so2,µg/m³,True
7775427,2163231,SE,5,no2,µg/m³,True
7782684,2163235,SE,1,pm10,µg/m³,True
14079355,2163235,SE,2,pm25,µg/m³,True
13022136,2163236,SE,4,co,µg/m³,True
7775613,2163236,SE,5,no2,µg/m³,True
7774930,2163236,SE,3,o3,µg/m³,True
7773829,2163236,SE,1,pm10,µg/m³,True
7773932,2163236,SE,2,pm25,µg/m³,True
7812222,2163237,SE,5,no2,µg/m³,True
12144765,2163237,SE,6,so2,µg/m³,True
7886182,2163239,SE,5,no2,µg/m³,True
7775878,2163243,SE,5,no2,µg/m³,True
15886311,2163243,SE,1,pm10,µg/m³,True
15886312,2163243,SE,2,pm25,µg/m³,True
7776531,2163244,SE,5,no2,µg/m³,True
15886912,2163244,SE,1,pm10,µg/m³,True
15886911,2163244,SE,2,pm25,µg/m³,True
7775324,2163245,SE,5,no2,µg/m³,True
7774857,2163245,SE,1,pm10,µg/m³,True
7818733,2163246,SE,5,no2,µg/m³,True
7818730,2163246,SE,1,pm10,µg/m³,True
7773931,2163247,SE,5,no2,µg/m³,True
7774045,2163247,SE,1,pm10,µg/m³,True
7775916,2163247,SE,2,pm25,µg/m³,True
7773269,2163248,SE,1,pm10,µg/m³,True
7773847,2163248,SE,2,pm25,µg/m³,True
7774526,2163249,SE,1,pm10,µg/m³,True
7775037,2163249,SE,2,pm25,µg/m³,True
7773656,2163250,SE,5,no2,µg/m³,True
7774192,2163250,SE,3,o3,µg/m³,True
7775268,2163250,SE,1,pm10,µg/m³,True
7774113,2163250,SE,2,pm25,µg/m³,True
7775658,2163251,SE,5,no2,µg/m³,True
7773031,2163251,SE,3,o3,µg/m³,True
7773955,2163253,SE,5,no2,µg/m³,True
7775902,2163254,SE,4,co,µg/m³,True
7775548,2163254,SE,5,no2,µg/m³,True
7775940,2163254,SE,1,pm10,µg/m³,True
7773734,2163255,SE,5,no2,µg/m³,True
7775946,2163255,SE,1,pm10,µg/m³,True
7775763,2163255,SE,2,pm25,µg/m³,True
7774584,2163256,SE,1,pm10,µg/m³,True
7772789,2163256,SE,2,pm25,µg/m³,True
7773881,2163257,SE,5,no2,µg/m³,True
7775182,2163258,SE,5,no2,µg/m³,True
7773618,2163258,SE,3,o3,µg/m³,True
7775757,2163258,SE,1,pm10,µg/m³,True
14268330,2163258,SE,2,pm25,µg/m³,True
7773172,2163259,SE,5,no2,µg/m³,True
7774674,2163259,SE,1,pm10,µg/m³,True
7776029,2163259,SE,2,pm25,µg/m³,True
7775123,2163260,SE,5,no2,µg/m³,True
7775896,2163260,SE,1,pm10,µg/m³,True
7773498,2163260,SE,2,pm25,µg/m³,True
7774826,2163261,SE,5,no2,µg/m³,True
7776023,2163261,SE,1,pm10,µg/m³,True
7773608,2163261,SE,2,pm25,µg/m³,True
7773034,2163262,SE,5,no2,µg/m³,True
7774519,2163262,SE,1,pm10,µg/m³,True
7775564,2163262,SE,2,pm25,µg/m³,True
7774587,2163263,SE,5,no2,µg/m³,True
7775886,2163263,SE,1,pm10,µg/m³,True
7773650,2163263,SE,2,pm25,µg/m³,True
7775425,2163264,SE,1,pm10,µg/m³,True
7774292,2163264,SE,2,pm25,µg/m³,True
7773626,2163265,SE,1,pm10,µg/m³,True
7774506,2163265,SE,2,pm25,µg/m³,True
7772772,2163266,SE,1,pm10,µg/m³,True
7774754,2163266,SE,2,pm25,µg/m³,True
7774563,2163267,SE,5,no2,µg/m³,True
7775012,2163267,SE,1,pm10,µg/m³,True
7775955,2163267,SE,2,pm25,µg/m³,True
7774669,2163268,SE,5,no2,µg/m³,True
7772800,2163268,SE,1,pm10,µg/m³,True
7773679,2163268,SE,2,pm25,µg/m³,True
7775743,2163269,SE,5,no2,µg/m³,True
7774423,2163269,SE,1,pm10,µg/m³,True
7790573,2163270,SE,5,no2,µg/m³,True
7790572,2163270,SE,1,pm10,µg/m³,True
7790574,2163270,SE,2,pm25,µg/m³,True
7799471,2163271,SE,1,pm10,µg/m³,True
7799472,2163271,SE,2,pm25,µg/m³,True
7942556,2163272,SE,1,pm10,µg/m³,True
7942555,2163272,SE,2,pm25,µg/m³,True
7806333,2163273,SE,5,no2,µg/m³,True
7806334,2163273,SE,3,o3,µg/m³,True
7806335,2163273,SE,1,pm10,µg/m³,True
7806332,2163273,SE,2,pm25,µg/m³,True
7817281,2163274,SE,5,no2,µg/m³,True
7817280,2163274,SE,3,o3,µg/m³,True
7797919,2163276,SE,5,no2,µg/m³,True
7822119,2163277,SE,4,co,µg/m³,True
7822120,2163277,SE,5,no2,µg/m³,True
7822118,2163277,SE,1,pm10,µg/m³,True
7797921,2163278,SE,5,no2,µg/m³,True
7797924,2163278,SE,1,pm10,µg/m³,True
7797920,2163278,SE,2,pm25,µg/m³,True
7783312,2163279,SE,1,pm10,µg/m³,True
7783311,2163279,SE,2,pm25,µg/m³,True
7840916,2163280,SE,5,no2,µg/m³,True
7805562,2163281,SE,5,no2,µg/m³,True
7805560,2163281,SE,3,o3,µg/m³,True
7805561,2163281,SE,1,pm10,µg/m³,True
14268331,2163281,SE,2,pm25,µg/m³,True
7825449,2163282,SE,5,no2,µg/m³,True
7825447,2163282,SE,1,pm10,µg/m³,True
7825448,2163282,SE,2,pm25,µg/m³,True
7823503,2163283,SE,5,no2,µg/m³,True
7823501,2163283,SE,1,pm10,µg/m³,True
7823502,2163283,SE,2,pm25,µg/m³,True
7786856,2163284,SE,5,no2,µg/m³,True
7786855,2163284,SE,1,pm10,µg/m³,True
7786857,2163284,SE,2,pm25,µg/m³,True
7791983,2163285,SE,5,no2,µg/m³,True
7791980,2163285,SE,1,pm10,µg/m³,True
7791979,2163285,SE,2,pm25,µg/m³,True
7784573,2163286,SE,5,no2,µg/m³,True
7784572,2163286,SE,1,pm10,µg/m³,True
7784571,2163286,SE,2,pm25,µg/m³,True
7818618,2163287,SE,1,pm10,µg/m³,True
7818619,2163287,SE,2,pm25,µg/m³,True
7915867,2163288,SE,1,pm10,µg/m³,True
7915868,2163288,SE,2,pm25,µg/m³,True
7865198,2163289,SE,1,pm10,µg/m³,True
7865199,2163289,SE,2,pm25,µg/m³,True
7783313,2163290,SE,5,no2,µg/m³,True
7783314,2163290,SE,1,pm10,µg/m³,True
7783310,2163290,SE,2,pm25,µg/m³,True
7780361,2163291,SE,5,no2,µg/m³,True
7780364,2163291,SE,1,pm10,µg/m³,True
7780360,2163291,SE,2,pm25,µg/m³,True
7778016,2163292,SE,5,no2,µg/m³,True
7778019,2163292,SE,1,pm10,µg/m³,True
7953347,2163293,SE,3,o3,µg/m³,True
7773004,2163293,SE,1,pm10,µg/m³,True
7774047,2163293,SE,2,pm25,µg/m³,True
7775569,2163294,SE,3,o3,µg/m³,True
7774159,2163295,SE,5,no2,µg/m³,True
7772887,2163295,SE,1,pm10,µg/m³,True
7775819,2163295,SE,2,pm25,µg/m³,True
7774628,2163296,SE,3,o3,µg/m³,True
7773662,2163297,SE,5,no2,µg/m³,True
7775121,2163299,SE,3,o3,µg/m³,True
7774373,2163300,SE,3,o3,µg/m³,True
7925603,2163301,SE,3,o3,µg/m³,True
7904532,2163301,SE,1,pm10,µg/m³,True
7904533,2163301,SE,2,pm25,µg/m³,True
7840612,2163302,SE,3,o3,µg/m³,True
7831907,2163303,SE,5,no2,µg/m³,True
7831904,2163303,SE,1,pm10,µg/m³,True
7831905,2163303,SE,2,pm25,µg/m³,True
7776542,2163304,SE,3,o3,µg/m³,True
7924323,2163305,SE,5,no2,µg/m³,True
7776011,2163306,SE,1,pm10,µg/m³,True
7772843,2163306,SE,2,pm25,µg/m³,True
15507044,2163308,SE,3,o3,µg/m³,True
7775444,2163308,SE,1,pm10,µg/m³,True
7774227,2163308,SE,2,pm25,µg/m³,True
8613389,2163309,SE,3,o3,µg/m³,True
7827798,2163310,SE,3,o3,µg/m³,True
7775477,2163311,SE,5,no2,µg/m³,True
7773954,2163311,SE,1,pm10,µg/m³,True
7775460,2163311,SE,2,pm25,µg/m³,True
7775151,2163312,SE,5,no2,µg/m³,True
7774471,2163312,SE,1,pm10,µg/m³,True
7773434,2163313,SE,5,no2,µg/m³,True
7773089,2163313,SE,1,pm10,µg/m³,True
7773248,2163314,SE,5,no2,µg/m³,True
7772974,2163314,SE,3,o3,µg/m³,True
7777520,2163315,SE,5,no2,µg/m³,True
7777526,2163315,SE,1,pm10,µg/m³,True
7777524,2163315,SE,2,pm25,µg/m³,True
7788832,2163316,SE,5,no2,µg/m³,True
7788833,2163316,SE,1,pm10,µg/m³,True
7782870,2163317,SE,5,no2,µg/m³,True
7782868,2163317,SE,1,pm10,µg/m³,True
7791982,2163318,SE,5,no2,µg/m³,True
7791981,2163318,SE,3,o3,µg/m³,True
7774844,2163319,SE,5,no2,µg/m³,True
7776512,2163320,SE,5,no2,µg/m³,True
7775355,2163321,SE,1,pm10,µg/m³,True
7774694,2163321,SE,2,pm25,µg/m³,True
7783021,2163322,SE,1,pm10,µg/m³,True
7783020,2163322,SE,2,pm25,µg/m³,True
7775067,2163323,SE,5,no2,µg/m³,True
7800287,2163324,SE,5,no2,µg/m³,True
7774464,2163325,SE,1,pm10,µg/m³,True
7773370,2163325,SE,2,pm25,µg/m³,True
7773567,2163326,SE,19843,no,µg/m³,True
7774436,2163326,SE,5,no2,µg/m³,True
7773359,2163326,SE,1,pm10,µg/m³,True
7773493,2163326,SE,2,pm25,µg/m³,True
7773794,2163327,SE,5,no2,µg/m³,True
7775671,2163328,SE,1,pm10,µg/m³,True
7778867,2163329,SE,1,pm10,µg/m³,True
7778869,2163329,SE,2,pm25,µg/m³,True
7790191,2163330,SE,19843,no,µg/m³,True
7790192,2163330,SE,5,no2,µg/m³,True
7790193,2163330,SE,1,pm10,µg/m³,True
7790194,2163330,SE,2,pm25,µg/m³,True
7833011,2163331,SE,5,no2,µg/m³,True
7793134,2163332,SE,1,pm10,µg/m³,True
12515051,2163333,SE,5,no2,µg/m³,True
7774735,2163333,SE,1,pm10,µg/m³,True
12514743,2163334,SE,5,no2,µg/m³,True
7803570,2163334,SE,1,pm10,µg/m³,True
7773532,2163335,SE,1,pm10,µg/m³,True
7917697,2163336,SE,1,pm10,µg/m³,True
7773234,2163337,SE,5,no2,µg/m³,True
7772991,2163337,SE,1,pm10,µg/m³,True
7774946,2163337,SE,2,pm25,µg/m³,True
7778015,2163338,SE,5,no2,µg/m³,True
7778018,2163338,SE,1,pm10,µg/m³,True
7778017,2163338,SE,2,pm25,µg/m³,True
7775848,2163339,SE,5,no2,µg/m³,True
7775069,2163339,SE,1,pm10,µg/m³,True
7775670,2163339,SE,2,pm25,µg/m³,True
7780365,2163340,SE,5,no2,µg/m³,True
7780363,2163340,SE,1,pm10,µg/m³,True
7780362,2163340,SE,2,pm25,µg/m³,True
7775315,2163341,SE,1,pm10,µg/m³,True
7774728,2163341,SE,2,pm25,µg/m³,True
7774240,2163342,SE,19843,no,µg/m³,True
7773159,2163342,SE,5,no2,µg/m³,True
7817723,2163343,SE,1,pm10,µg/m³,True
7817722,2163343,SE,2,pm25,µg/m³,True
7834628,2163344,SE,19843,no,µg/m³,True
7834627,2163344,SE,5,no2,µg/m³,True
7775240,2163345,SE,5,no2,µg/m³,True
7773897,2163345,SE,1,pm10,µg/m³,True
7775177,2163346,SE,1,pm10,µg/m³,True
7851500,2163347,SE,5,no2,µg/m³,True
7851501,2163347,SE,1,pm10,µg/m³,True
8613533,2163348,SE,1,pm10,µg/m³,True
7773376,2163349,SK,5,no2,µg/m³,True
7773113,2163349,SK,3,o3,µg/m³,True
7773903,2163349,SK,1,pm10,µg/m³,True
7774287,2163349,SK,2,pm25,µg/m³,True
7773103,2163350,SK,5,no2,µg/m³,True
7773792,2163350,SK,1,pm10,µg/m³,True
7773776,2163350,SK,2,pm25,µg/m³,True
7776021,2163350,SK,6,so2,µg/m³,True
7773557,2163351,SK,4,co,µg/m³,True
7772715,2163351,SK,5,no2,µg/m³,True
7773700,2163351,SK,3,o3,µg/m³,True
7773422,2163351,SK,1,pm10,µg/m³,True
7775040,2163351,SK,2,pm25,µg/m³,True
7774793,2163351,SK,6,so2,µg/m³,True
7773580,2163352,SK,5,no2,µg/m³,True
7774516,2163352,SK,3,o3,µg/m³,True
7774029,2163352,SK,1,pm10,µg/m³,True
7775917,2163352,SK,2,pm25,µg/m³,True
7775186,2163352,SK,6,so2,µg/m³,True
7774840,2163353,SK,4,co,µg/m³,True
7775577,2163353,SK,5,no2,µg/m³,True
7775340,2163353,SK,3,o3,µg/m³,True
7772722,2163353,SK,1,pm10,µg/m³,True
7775566,2163353,SK,2,pm25,µg/m³,True
7775885,2163354,SK,4,co,µg/m³,True
7773885,2163354,SK,5,no2,µg/m³,True
7774155,2163354,SK,1,pm10,µg/m³,True
7773769,2163354,SK,2,pm25,µg/m³,True
7774414,2163355,SK,4,co,µg/m³,True
7773153,2163355,SK,5,no2,µg/m³,True
7773065,2163355,SK,1,pm10,µg/m³,True
7772834,2163355,SK,2,pm25,µg/m³,True
7775290,2163355,SK,6,so2,µg/m³,True
7773672,2163356,SK,1,pm10,µg/m³,True
7774737,2163356,SK,2,pm25,µg/m³,True
7773823,2163356,SK,6,so2,µg/m³,True
7775138,2163357,SK,5,no2,µg/m³,True
7773845,2163357,SK,3,o3,µg/m³,True
7774038,2163357,SK,1,pm10,µg/m³,True
7774313,2163357,SK,2,pm25,µg/m³,True
7774718,2163357,SK,6,so2,µg/m³,True
7773546,2163358,SK,4,co,µg/m³,True
7775531,2163358,SK,5,no2,µg/m³,True
7773212,2163358,SK,1,pm10,µg/m³,True
7775347,2163358,SK,6,so2,µg/m³,True
7773097,2163359,SK,4,co,µg/m³,True
7773335,2163359,SK,5,no2,µg/m³,True
7773814,2163359,SK,3,o3,µg/m³,True
7773638,2163359,SK,1,pm10,µg/m³,True
7773242,2163359,SK,2,pm25,µg/m³,True
7772931,2163360,SK,4,co,µg/m³,True
7773758,2163360,SK,5,no2,µg/m³,True
7772919,2163360,SK,1,pm10,µg/m³,True
7773818,2163360,SK,2,pm25,µg/m³,True
7775656,2163360,SK,6,so2,µg/m³,True
7774054,2163361,SK,4,co,µg/m³,True
7775283,2163361,SK,5,no2,µg/m³,True
7774274,2163361,SK,1,pm10,µg/m³,True
7773239,2163361,SK,2,pm25,µg/m³,True
7775359,2163362,SK,5,no2,µg/m³,True
7775852,2163362,SK,3,o3,µg/m³,True
7773124,2163362,SK,1,pm10,µg/m³,True
7773953,2163362,SK,2,pm25,µg/m³,True
7775144,2163362,SK,6,so2,µg/m³,True
7773975,2163363,SK,4,co,µg/m³,True
7773168,2163363,SK,5,no2,µg/m³,True
7774217,2163363,SK,1,pm10,µg/m³,True
7775894,2163363,SK,2,pm25,µg/m³,True
7772910,2163363,SK,6,so2,µg/m³,True
7772905,2163364,SK,5,no2,µg/m³,True
7775890,2163364,SK,3,o3,µg/m³,True
7775253,2163364,SK,1,pm10,µg/m³,True
7775630,2163364,SK,2,pm25,µg/m³,True
7774183,2163365,SK,5,no2,µg/m³,True
7773544,2163365,SK,1,pm10,µg/m³,True
7775786,2163365,SK,2,pm25,µg/m³,True
7774069,2163366,SK,4,co,µg/m³,True
7775225,2163366,SK,5,no2,µg/m³,True
7774929,2163366,SK,1,pm10,µg/m³,True
7775398,2163366,SK,2,pm25,µg/m³,True
7775335,2163367,SK,5,no2,µg/m³,True
7773500,2163367,SK,3,o3,µg/m³,True
7773692,2163367,SK,1,pm10,µg/m³,True
7774606,2163367,SK,2,pm25,µg/m³,True
7775353,2163368,SK,5,no2,µg/m³,True
7773632,2163368,SK,1,pm10,µg/m³,True
7775707,2163368,SK,2,pm25,µg/m³,True
7773628,2163369,SK,5,no2,µg/m³,True
7784886,2163369,SK,3,o3,µg/m³,True
7773202,2163369,SK,1,pm10,µg/m³,True
7774692,2163369,SK,2,pm25,µg/m³,True
7775494,2163370,SK,4,co,µg/m³,True
7774520,2163370,SK,5,no2,µg/m³,True
7774934,2163370,SK,1,pm10,µg/m³,True
7773657,2163370,SK,2,pm25,µg/m³,True
7774399,2163370,SK,6,so2,µg/m³,True
7775911,2163371,SK,1,pm10,µg/m³,True
7775975,2163371,SK,2,pm25,µg/m³,True
10161328,2163371,SK,6,so2,µg/m³,True
7775672,2163372,SK,1,pm10,µg/m³,True
7775396,2163372,SK,2,pm25,µg/m³,True
7775883,2163373,SK,4,co,µg/m³,True
7773581,2163373,SK,5,no2,µg/m³,True
